,y-coordinate,tempo
1.558,9.660068399595524,1.558
1.559,9.879067991885824,1.559
1.56,9.9192313848032,1.56
1.561,10.153937181980043,1.561
1.562,9.889154776602611,1.562
1.563,9.858988723753907,1.563
1.564,10.031062837961493,1.564
1.565,9.799760313645203,1.565
1.566,9.754600989317167,1.566
1.567,9.667189590268762,1.567
1.568,9.12673361129048,1.568
1.569,9.55150671895886,1.569
1.57,8.89238428811003,1.57
1.571,8.841935278229633,1.571
1.572,8.468083363443986,1.572
1.573,8.189116868100331,1.573
1.574,8.062996653326493,1.574
1.575,7.636822808566827,1.575
1.576,7.254653806512196,1.576
1.577,6.251107960353425,1.577
1.578,6.602842845875112,1.578
1.579,5.816656567101109,1.579
1.58,5.265444689606973,1.58
1.581,4.946678111867421,1.581
1.582,4.751486158285872,1.582
1.583,3.6463652972058185,1.583
1.584,3.529218344976929,1.584
1.585,2.995065569329401,1.585
1.586,2.335182472832486,1.586
1.587,1.8870269235338988,1.587
1.588,1.5542786931290888,1.588
1.589,1.0372764930984906,1.589
1.59,0.45193834290685253,1.59
1.591,-0.288072723243115,1.591
1.592,-0.557537851338482,1.592
1.593,-1.35953401649399,1.593
1.594,-1.8047321978039206,1.594
1.595,-1.8342393363476215,1.595
1.596,-2.7691615478566565,1.596
1.597,-2.7909056038582176,1.597
1.598,-3.5482923937966135,1.598
1.599,-4.141697889847247,1.599
1.6,-4.48149618523503,1.6
1.601,-5.2283402606666805,1.601
1.602,-5.183291805091911,1.602
1.603,-6.123148135346546,1.603
1.604,-6.143116169490988,1.604
1.605,-6.546228550702433,1.605
1.606,-7.026256129766171,1.606
1.607,-7.4209112908218255,1.607
1.608,-7.386863406550145,1.608
1.609,-7.747169232064522,1.609
1.61,-7.647198255115577,1.61
1.611,-8.029763976143188,1.611
1.612,-8.648267735332814,1.612
1.613,-8.530268128109237,1.613
1.614,-8.523910828757785,1.614
1.615,-8.761704665884462,1.615
1.616,-8.398705687762117,1.616
1.617,-8.90980277289372,1.617
1.618,-8.47989030400569,1.618
1.619,-8.62957963251538,1.619
1.62,-8.999769375503481,1.62
1.621,-8.851848753459782,1.621
1.622,-8.621419377683607,1.622
1.623,-8.234259192317582,1.623
1.624,-7.921893852779799,1.624
1.625,-7.710098802877696,1.625
1.6260000000000001,-7.704844941094538,1.6260000000000001
1.627,-7.480432283220683,1.627
1.6280000000000001,-7.197107995203307,1.6280000000000001
1.629,-6.713990466806714,1.629
1.6300000000000001,-6.516299468317191,1.6300000000000001
1.631,-6.267367646660538,1.631
1.6320000000000001,-6.383098627267636,1.6320000000000001
1.633,-5.560913962890097,1.633
1.6340000000000001,-5.329690938241942,1.6340000000000001
1.635,-5.309329622646108,1.635
1.6360000000000001,-4.763105572599581,1.6360000000000001
1.637,-3.7986242527319423,1.637
1.6380000000000001,-3.6352039433438215,1.6380000000000001
1.639,-3.6606625194297187,1.639
1.6400000000000001,-2.923376298921253,1.6400000000000001
1.641,-2.625074316169343,1.641
1.6420000000000001,-2.246836955721999,1.6420000000000001
1.643,-1.8303433625212573,1.643
1.6440000000000001,-1.5906708525025113,1.6440000000000001
1.645,-0.798127235538816,1.645
1.6460000000000001,-0.4093186648086039,1.6460000000000001
1.647,0.29068463234253605,1.647
1.6480000000000001,0.5446420780247273,1.6480000000000001
1.649,1.0344760402535358,1.649
1.6500000000000001,1.5057116810561275,1.6500000000000001
1.651,1.936409730276733,1.651
1.6520000000000001,2.4397763245429753,1.6520000000000001
1.653,2.2929777229674944,1.653
1.6540000000000001,3.044695764216629,1.6540000000000001
1.655,3.590155128583409,1.655
1.6560000000000001,3.9649450135602944,1.6560000000000001
1.657,3.9911232439843825,1.657
1.6580000000000001,4.493429574689045,1.6580000000000001
1.659,5.321930684612068,1.659
1.6600000000000001,5.236760372399264,1.6600000000000001
1.661,6.302133994014254,1.661
1.6620000000000001,5.5239176840221615,1.6620000000000001
1.663,6.1928534537463475,1.663
1.6640000000000001,6.4455567705574275,1.6640000000000001
1.665,6.678885025281016,1.665
1.666,6.561764483277255,1.666
1.667,7.2423160967215985,1.667
1.668,6.844690684191582,1.668
1.669,7.3978841843925265,1.669
1.67,7.608646321622055,1.67
1.671,7.099383936416589,1.671
1.672,7.309838103139739,1.672
1.673,7.588009570913115,1.673
1.674,7.17787842066506,1.674
1.675,7.562729695777174,1.675
1.676,7.37671086498691,1.676
1.677,7.524042424731276,1.677
1.678,7.343642174499522,1.678
1.679,7.497971722058378,1.679
1.68,7.299604639104186,1.68
1.681,7.0471525380685325,1.681
1.682,6.721610987307401,1.682
1.683,6.691245912137084,1.683
1.684,6.367986386519806,1.684
1.685,6.011875884481006,1.685
1.686,6.230950198768879,1.686
1.687,5.881025724425136,1.687
1.688,5.2004040315608,1.688
1.689,5.154766318654521,1.689
1.69,5.078288709957959,1.69
1.691,4.298916483330358,1.691
1.692,4.09284614021152,1.692
1.693,3.8706590083478543,1.693
1.694,3.75532476880401,1.694
1.695,3.302633928547757,1.695
1.696,2.6112844247174336,1.696
1.697,2.303724073935836,1.697
1.698,1.8244439946033606,1.698
1.699,1.3372259904834767,1.699
1.7,1.2300247124302315,1.7
1.701,0.9091849643491431,1.701
1.702,0.02634008147914707,1.702
1.703,0.29148083973790667,1.703
1.704,-0.32468404842532783,1.704
1.705,-0.5193395231842843,1.705
1.706,-1.5841366981331046,1.706
1.707,-1.702038089271947,1.707
1.708,-2.0380833107005656,1.708
1.709,-2.1920359304162025,1.709
1.71,-2.5404972404739814,1.71
1.711,-2.3767263689565357,1.711
1.712,-3.0438381753660138,1.712
1.713,-3.425736103727592,1.713
1.714,-3.6954658109874154,1.714
1.715,-4.432754494224227,1.715
1.716,-4.7714902047482,1.716
1.717,-4.585494593032325,1.717
1.718,-4.950971955222719,1.718
1.719,-5.50961449289433,1.719
1.72,-5.300303782027126,1.72
1.721,-5.898652182514698,1.721
1.722,-5.672635584891947,1.722
1.723,-5.926680709773272,1.723
1.724,-6.19813057690651,1.724
1.725,-6.141926981547939,1.725
1.726,-6.26209574119384,1.726
1.727,-6.223993828772278,1.727
1.728,-6.227142197158598,1.728
1.729,-6.842457779191066,1.729
1.73,-6.590589134396748,1.73
1.731,-6.358187360432519,1.731
1.732,-6.611784770572011,1.732
1.733,-6.466100993600658,1.733
1.734,-6.530659135974396,1.734
1.735,-6.596971118173122,1.735
1.736,-6.196271007473282,1.736
1.737,-6.281060740666544,1.737
1.738,-6.068854356764628,1.738
1.739,-5.751070396689362,1.739
1.74,-5.477264017263333,1.74
1.741,-5.55513831244608,1.741
1.742,-5.2700801620023725,1.742
1.743,-5.002573310827897,1.743
1.744,-4.974660348033168,1.744
1.745,-4.435880333979305,1.745
1.746,-4.212118965313206,1.746
1.747,-4.19209985058182,1.747
1.748,-3.9710087898538653,1.748
1.749,-3.3065219517424542,1.749
1.75,-3.053120540318468,1.75
1.7510000000000001,-2.7735226961430683,1.7510000000000001
1.752,-2.542473406293834,1.752
1.7530000000000001,-2.0076552585368526,1.7530000000000001
1.754,-1.7769607654061779,1.754
1.7550000000000001,-1.2783961625203295,1.7550000000000001
1.756,-0.8451795097195097,1.756
1.7570000000000001,-0.5620433332980959,1.7570000000000001
1.758,-0.49178470351137693,1.758
1.7590000000000001,-0.45363696261338393,1.7590000000000001
1.76,0.15144069379858147,1.76
1.7610000000000001,0.6945111930375244,1.7610000000000001
1.762,0.9541293407544031,1.762
1.7630000000000001,0.9900251817675557,1.7630000000000001
1.764,1.3790925683085224,1.764
1.7650000000000001,1.6764052862619416,1.7650000000000001
1.766,2.23927457002161,1.766
1.7670000000000001,2.8653665463842017,1.7670000000000001
1.768,2.586750943690592,1.768
1.7690000000000001,3.0697244154586505,1.7690000000000001
1.77,3.4352637614122687,1.77
1.7710000000000001,3.7130189331000434,1.7710000000000001
1.772,3.3493248235260973,1.772
1.7730000000000001,3.9083207052371685,1.7730000000000001
1.774,3.8988035407905772,1.774
1.7750000000000001,4.513966248313031,1.7750000000000001
1.776,4.8067554188272545,1.776
1.7770000000000001,4.742604413077742,1.7770000000000001
1.778,4.7807918676748455,1.778
1.7790000000000001,5.125237170796595,1.7790000000000001
1.78,5.428400896511471,1.78
1.7810000000000001,4.920237129528058,1.7810000000000001
1.782,5.615580806259704,1.782
1.7830000000000001,5.552641571660978,1.7830000000000001
1.784,5.594941735281651,1.784
1.7850000000000001,5.628012097011273,1.7850000000000001
1.786,6.017638101933413,1.786
1.7870000000000001,5.738794464758836,1.7870000000000001
1.788,5.4660163704808795,1.788
1.7890000000000001,6.281505559980155,1.7890000000000001
1.79,5.610433861566722,1.79
1.7910000000000001,5.392406518523629,1.7910000000000001
1.792,5.335673200759317,1.792
1.793,5.190964153711261,1.793
1.794,5.400785893095894,1.794
1.795,5.101769440587655,1.795
1.796,4.7820075186343995,1.796
1.797,4.7894976404594125,1.797
1.798,4.7597496201589164,1.798
1.799,4.263986946595269,1.799
1.8,4.267245762019488,1.8
1.801,3.87837005040196,1.801
1.802,3.7323986298679293,1.802
1.803,3.62506474203458,1.803
1.804,3.4194734839984395,1.804
1.805,3.0215341527090147,1.805
1.806,2.7712337767482476,1.806
1.807,2.778926598212753,1.807
1.808,2.02245537294374,1.808
1.809,2.174863583050577,1.809
1.81,1.6240451028356637,1.81
1.811,1.4761862833211732,1.811
1.812,1.0553883802224726,1.812
1.813,0.80241583238776,1.813
1.814,0.2744936155867937,1.814
1.815,0.2191517970524702,1.815
1.816,0.04943239223827318,1.816
1.817,-0.4705712608649235,1.817
1.818,-0.521340458417281,1.818
1.819,-0.6383414717303515,1.819
1.82,-1.1207564251978224,1.82
1.821,-1.546597323059512,1.821
1.822,-1.5216854003874158,1.822
1.823,-1.700175552037836,1.823
1.824,-2.036836170147466,1.824
1.825,-2.6170661537253506,1.825
1.826,-3.0644130314657394,1.826
1.827,-2.7261206874454693,1.827
1.828,-3.1207890548032036,1.828
1.829,-3.146750657987009,1.829
1.83,-3.354795357983159,1.83
1.831,-3.6811053169497234,1.831
1.832,-3.8085114858242926,1.832
1.833,-4.153371841175962,1.833
1.834,-3.9531998359918914,1.834
1.835,-4.586107698422074,1.835
1.836,-4.383170206152815,1.836
1.837,-4.168954019674616,1.837
1.838,-4.881491599680531,1.838
1.839,-4.4728579059491045,1.839
1.84,-4.911450862645062,1.84
1.841,-4.402379451485901,1.841
1.842,-5.084010111156301,1.842
1.843,-4.888523129186096,1.843
1.844,-4.7785575099144815,1.844
1.845,-5.433956109106805,1.845
1.846,-4.737212462170378,1.846
1.847,-4.673842167695273,1.847
1.848,-4.647938603230957,1.848
1.849,-4.511166792312411,1.849
1.85,-4.427742386110777,1.85
1.851,-4.4742921842037475,1.851
1.852,-4.120086775412022,1.852
1.853,-4.611789459947683,1.853
1.854,-4.1290823022836305,1.854
1.855,-4.222422822227356,1.855
1.856,-3.548754899072316,1.856
1.857,-3.6197081354100917,1.857
1.858,-3.333631892236011,1.858
1.859,-3.2489565409316072,1.859
1.86,-2.6637481498506825,1.86
1.861,-3.086207851067526,1.861
1.862,-2.5810828756820583,1.862
1.863,-2.0529870944418938,1.863
1.864,-2.493609170829734,1.864
1.865,-2.068127205459377,1.865
1.866,-1.6589055718588197,1.866
1.867,-1.3789017291327779,1.867
1.868,-1.2170568238059924,1.868
1.869,-0.9663960883104253,1.869
1.87,-1.028624979835483,1.87
1.871,-0.41516994585299083,1.871
1.872,-0.20030956644821563,1.872
1.873,0.3409986909555724,1.873
1.874,0.6703534333786841,1.874
1.875,0.4418962715052073,1.875
1.8760000000000001,1.250589909185568,1.8760000000000001
1.877,1.1724123675072158,1.877
1.8780000000000001,1.257127023201457,1.8780000000000001
1.879,1.8727051016014076,1.879
1.8800000000000001,2.186475653810337,1.8800000000000001
1.881,1.9662875121012917,1.881
1.8820000000000001,2.1402686753122087,1.8820000000000001
1.883,2.4977861649415405,1.883
1.8840000000000001,2.554469910154027,1.8840000000000001
1.885,2.7721539617690545,1.885
1.8860000000000001,3.0224384833542306,1.8860000000000001
1.887,2.9839596737179526,1.887
1.8880000000000001,3.155392273887778,1.8880000000000001
1.889,3.602761676607851,1.889
1.8900000000000001,3.667410408378077,1.8900000000000001
1.891,3.688946441614251,1.891
1.8920000000000001,3.576255914813201,1.8920000000000001
1.893,4.089739023586937,1.893
1.8940000000000001,4.07622028625639,1.8940000000000001
1.895,3.9987940525668444,1.895
1.8960000000000001,3.9451987367938703,1.8960000000000001
1.897,3.714177065435686,1.897
1.8980000000000001,4.054668229094352,1.8980000000000001
1.899,3.842607241237956,1.899
1.9000000000000001,3.9469775369730002,1.9000000000000001
1.901,3.8149113262207104,1.901
1.9020000000000001,4.304863567208716,1.9020000000000001
1.903,4.016517745752202,1.903
1.9040000000000001,3.7029300180478675,1.9040000000000001
1.905,3.546955741219833,1.905
1.9060000000000001,3.954794306725062,1.9060000000000001
1.907,3.352144817118896,1.907
1.9080000000000001,3.7200233797342612,1.9080000000000001
1.909,3.5236311267953413,1.909
1.9100000000000001,3.33156504784976,1.9100000000000001
1.911,2.9295488660631452,1.911
1.9120000000000001,2.997193788273,1.9120000000000001
1.913,3.3878678921705347,1.913
1.9140000000000001,3.1986655683298695,1.9140000000000001
1.915,2.627723201105565,1.915
1.9160000000000001,2.447313777055534,1.9160000000000001
1.917,1.9005208876735233,1.917
1.9180000000000001,2.054492839251867,1.9180000000000001
1.919,1.87278252081391,1.919
1.92,1.759493984919027,1.92
1.921,1.5016196869554836,1.921
1.922,1.102663268645444,1.922
1.923,0.8535610265070014,1.923
1.924,0.7062859100088628,1.924
1.925,0.7998346116104076,1.925
1.926,0.501613167884508,1.926
1.927,0.6368590036707056,1.927
1.928,-0.12530107557737835,1.928
1.929,-0.2584019201565453,1.929
1.93,-0.14684293058309048,1.93
1.931,-0.6275615922050432,1.931
1.932,-0.5944116249935237,1.932
1.933,-0.8791921292327872,1.933
1.934,-1.181076614535882,1.934
1.935,-1.1048525739197161,1.935
1.936,-1.4826188453605587,1.936
1.937,-1.7768834226214583,1.937
1.938,-1.940413081313165,1.938
1.939,-1.9569639857862229,1.939
1.94,-1.9687341288800368,1.94
1.941,-2.4720126476584117,1.941
1.942,-2.5542725529290218,1.942
1.943,-2.5296650330858883,1.943
1.944,-2.5598720551086505,1.944
1.945,-3.1896873038313696,1.945
1.946,-2.97496358641598,1.946
1.947,-2.76749041234127,1.947
1.948,-3.1706404123520926,1.948
1.949,-3.7503848119681225,1.949
1.95,-3.8238110117753874,1.95
1.951,-3.3057505742454887,1.951
1.952,-3.357636631622006,1.952
1.953,-3.74423326153152,1.953
1.954,-3.403053139990409,1.954
1.955,-3.5516216435918926,1.955
1.956,-3.4589003711235566,1.956
1.957,-3.847309583482281,1.957
1.958,-3.694066856188697,1.958
1.959,-3.4338020189023255,1.959
1.96,-3.4541119659103283,1.96
1.961,-3.5350003516385793,1.961
1.962,-3.5164911697762675,1.962
1.963,-3.392706985865147,1.963
1.964,-3.1142458683576453,1.964
1.965,-2.8078255700266452,1.965
1.966,-3.4334310667627492,1.966
1.967,-2.972608900602484,1.967
1.968,-2.675309995970057,1.968
1.969,-2.8839250999014303,1.969
1.97,-2.3497767816011534,1.97
1.971,-2.7323774559135607,1.971
1.972,-2.389863994762147,1.972
1.973,-2.4000036122048307,1.973
1.974,-2.1852108285269685,1.974
1.975,-2.082689138461999,1.975
1.976,-1.7544345115306499,1.976
1.977,-1.3113022609155298,1.977
1.978,-1.0644903140663935,1.978
1.979,-1.0094551739720172,1.979
1.98,-0.7838416860434241,1.98
1.981,-0.5755176890469424,1.981
1.982,-0.47914978644164247,1.982
1.983,-0.26176444505334723,1.983
1.984,0.010339687788067792,1.984
1.985,0.03137239600904746,1.985
1.986,0.3272353838784032,1.986
1.987,0.6149437843228237,1.987
1.988,0.7171726190233181,1.988
1.989,0.81724450787814,1.989
1.99,1.1244568675568551,1.99
1.991,0.9304235285750733,1.991
1.992,1.2994154491551213,1.992
1.993,1.3768897169676302,1.993
1.994,1.5142254373874378,1.994
1.995,2.1545815213765316,1.995
1.996,1.972407023704176,1.996
1.997,1.9395767408144546,1.997
1.998,2.211128364786966,1.998
1.999,2.149399115686269,1.999
2.0,2.315828259831667,2.0
2.001,2.7695324964677637,2.001
2.0020000000000002,2.688016884347631,2.0020000000000002
2.003,2.443112059914168,2.003
2.004,3.044350208095414,2.004
2.005,2.9934270582841744,2.005
2.0060000000000002,2.8379100726177553,2.0060000000000002
2.007,3.0979720895118104,2.007
2.008,2.869350543209346,2.008
2.009,2.905505404160501,2.009
2.0100000000000002,2.8105349277639946,2.0100000000000002
2.011,2.946836198143157,2.011
2.012,3.17035862835902,2.012
2.013,3.318392780276062,2.013
2.0140000000000002,2.9845221756630558,2.0140000000000002
2.015,3.198772018666134,2.015
2.016,3.049806216772812,2.016
2.017,3.0126733857946575,2.017
2.0180000000000002,2.9439023991623583,2.0180000000000002
2.019,2.7686439717946403,2.019
2.02,2.5889675997928583,2.02
2.021,2.7536570992926372,2.021
2.0220000000000002,2.775698149594814,2.0220000000000002
2.023,2.4590038822383296,2.023
2.024,2.6779538083898493,2.024
2.025,2.4967007454818515,2.025
2.0260000000000002,2.09019063946636,2.0260000000000002
2.027,2.242232578379274,2.027
2.028,1.821580156681449,2.028
2.029,2.509759847111645,2.029
2.0300000000000002,1.4617553910642205,2.0300000000000002
2.031,1.5017554522351362,2.031
2.032,1.7076018613651511,2.032
2.033,1.2625573338131426,2.033
2.0340000000000003,1.5144402196309588,2.0340000000000003
2.035,1.0030176472724996,2.035
2.036,0.9888923892398518,2.036
2.037,0.979944924932028,2.037
2.0380000000000003,0.7587905867615601,2.0380000000000003
2.039,0.7512793752684827,2.039
2.04,0.28489291161912633,2.04
2.041,0.12236672085724848,2.041
2.0420000000000003,0.35737534889110406,2.0420000000000003
2.043,-0.2561240750585294,2.043
2.044,-0.37605530836228657,2.044
2.045,-0.9457287772065199,2.045
2.0460000000000003,-0.6682571190105715,2.0460000000000003
2.047,-0.8073754036236868,2.047
2.048,-1.01570479555325,2.048
2.049,-1.0309631373576214,2.049
2.05,-1.3794258790115117,2.05
2.051,-1.5621697366195364,2.051
2.052,-1.8702229401364519,2.052
2.053,-1.7641090616044894,2.053
2.054,-1.7840496207412484,2.054
2.055,-1.8811233841975359,2.055
2.056,-1.8791598418007085,2.056
2.057,-1.8716078653863615,2.057
2.058,-2.2235159372034903,2.058
2.059,-2.524210377096804,2.059
2.06,-2.424907952592636,2.06
2.061,-2.561634953733409,2.061
2.062,-2.7737843331673755,2.062
2.063,-2.7113695294773765,2.063
2.064,-2.832403004323486,2.064
2.065,-3.2216408710276934,2.065
2.066,-2.749422875178346,2.066
2.067,-2.5752244378133162,2.067
2.068,-2.9279481199772555,2.068
2.069,-2.5083528415876297,2.069
2.07,-2.7719781786646047,2.07
2.071,-3.176368022445531,2.071
2.072,-2.440449300209916,2.072
2.073,-2.6916865267232395,2.073
2.074,-2.760160362582852,2.074
2.075,-2.226784285389745,2.075
2.076,-2.4308809241858578,2.076
2.077,-2.3839047387078636,2.077
2.078,-2.3036743634473207,2.078
2.079,-2.069508975873343,2.079
2.08,-2.212361828804926,2.08
2.081,-2.195548543402317,2.081
2.082,-1.8363697844185476,2.082
2.083,-1.7449743822676695,2.083
2.084,-1.641800413484714,2.084
2.085,-1.9162466880673799,2.085
2.086,-1.1460958022833596,2.086
2.087,-1.5569358924834942,2.087
2.088,-1.3791512918517987,2.088
2.089,-1.3792548633573003,2.089
2.09,-0.7147512267376535,2.09
2.091,-0.81220513651461,2.091
2.092,-0.5386537772417442,2.092
2.093,-0.9168095028285874,2.093
2.094,-0.3044975699779023,2.094
2.095,-0.05976036271698598,2.095
2.096,0.046183138877350705,2.096
2.097,0.08117986638758776,2.097
2.098,0.15153152469131898,2.098
2.099,0.38572134879611863,2.099
2.1,0.338940716819349,2.1
2.101,0.468792593765066,2.101
2.102,0.5080105731084306,2.102
2.103,0.6969025659306256,2.103
2.104,1.1794661460208378,2.104
2.105,1.1027615527947725,2.105
2.106,1.2129269480876546,2.106
2.107,0.9685775646664451,2.107
2.108,1.1661767019300382,2.108
2.109,1.2711970881719064,2.109
2.11,2.0369418133441735,2.11
2.111,1.3838970855257267,2.111
2.112,1.7697183978249231,2.112
2.113,1.4811583361353482,2.113
2.114,1.761098475416622,2.114
2.115,1.9560356941061363,2.115
2.116,2.1675430953408705,2.116
2.117,1.972527111663909,2.117
2.118,2.1001845806337704,2.118
2.119,1.9216624397476192,2.119
2.12,2.16777979701265,2.12
2.121,2.223756903720065,2.121
2.122,2.541666516605221,2.122
2.123,2.324497950541194,2.123
2.124,2.0812643411485454,2.124
2.125,2.4106225816056277,2.125
2.126,2.0305879719254367,2.126
2.1270000000000002,2.4430542299600155,2.1270000000000002
2.128,2.3475372439376545,2.128
2.129,2.189874137358831,2.129
2.13,2.1781585016547234,2.13
2.1310000000000002,2.4115921268710476,2.1310000000000002
2.132,1.9833614236647044,2.132
2.133,2.075313525408979,2.133
2.134,1.9050872168436332,2.134
2.1350000000000002,1.916456716416172,2.1350000000000002
2.136,1.7442056613230297,2.136
2.137,2.0748664331818345,2.137
2.138,1.5188646602098854,2.138
2.1390000000000002,1.6708271957305436,2.1390000000000002
2.14,1.8041659980840783,2.14
2.141,1.1337604979641411,2.141
2.142,1.3305751598800473,2.142
2.1430000000000002,1.2730804694688835,2.1430000000000002
2.144,1.0241589634854629,2.144
2.145,0.9133289305168683,2.145
2.146,0.8399781751674271,2.146
2.1470000000000002,0.8111783228596701,2.1470000000000002
2.148,0.6719325610592104,2.148
2.149,0.29658586809433063,2.149
2.15,0.7562583358235344,2.15
2.1510000000000002,-0.30685212474865786,2.1510000000000002
2.152,-0.07945006979318583,2.152
2.153,0.17695675527131732,2.153
2.154,0.14161007367935396,2.154
2.1550000000000002,-0.34946434076709465,2.1550000000000002
2.156,-0.20312873750635174,2.156
2.157,-0.4366861541722079,2.157
2.158,-0.4108093164989548,2.158
2.1590000000000003,-0.8767329256308929,2.1590000000000003
2.16,-0.775833985907532,2.16
2.161,-0.8513510766493146,2.161
2.162,-1.058683588077768,2.162
2.1630000000000003,-1.1213029787718827,2.1630000000000003
2.164,-1.3192072004316917,2.164
2.165,-1.386743168797314,2.165
2.166,-1.320063234801877,2.166
2.1670000000000003,-1.2105509123328968,2.1670000000000003
2.168,-1.6493100870579611,2.168
2.169,-1.4893301544952688,2.169
2.17,-1.3984676717536944,2.17
2.1710000000000003,-1.4187023991701853,2.1710000000000003
2.172,-1.6974457411642219,2.172
2.173,-1.8351864221893917,2.173
2.174,-1.9156519460633046,2.174
2.1750000000000003,-1.8495281852547716,2.1750000000000003
2.176,-1.9409838680457956,2.176
2.177,-1.625571711465282,2.177
2.178,-1.6873926322501844,2.178
2.179,-2.023032120194779,2.179
2.18,-1.7145914668682,2.18
2.181,-1.8439654035987048,2.181
2.182,-2.197173634144522,2.182
2.183,-1.6886812935719366,2.183
2.184,-1.770799366847452,2.184
2.185,-2.180977425463035,2.185
2.186,-1.5930141621190885,2.186
2.187,-2.054244846875483,2.187
2.188,-1.8724637219357543,2.188
2.189,-1.6186172835198323,2.189
2.19,-1.6717698072083014,2.19
2.191,-1.3773244463659389,2.191
2.192,-1.2377303619054811,2.192
2.193,-1.7084476432269267,2.193
2.194,-1.6135270734893967,2.194
2.195,-1.3737475439711035,2.195
2.196,-1.333252027247874,2.196
2.197,-1.2904482740564336,2.197
2.198,-0.9508519566340423,2.198
2.199,-1.558049557934409,2.199
2.2,-0.934644187151905,2.2
2.201,-0.7676501585661843,2.201
2.202,-0.73964495982631,2.202
2.203,-0.7279982510203103,2.203
2.204,-0.48758351778067927,2.204
2.205,-0.38544434073141653,2.205
2.206,-0.3486149022269982,2.206
2.207,-0.17494156005769235,2.207
2.208,-0.12015322493683103,2.208
2.209,-0.17513507075481208,2.209
2.21,0.0276097948793649,2.21
2.211,0.1397493921613791,2.211
2.212,0.5438352906191198,2.212
2.213,0.09051981224904287,2.213
2.214,0.2568952439557286,2.214
2.215,0.2748104657448275,2.215
2.216,0.3661850429128046,2.216
2.217,0.5474570847354399,2.217
2.218,1.3736241451962732,2.218
2.219,1.173124808627711,2.219
2.22,1.3271686913037433,2.22
2.221,1.0871368327797692,2.221
2.222,1.1416161703941405,2.222
2.223,1.2860940685816906,2.223
2.224,1.3104645314554304,2.224
2.225,1.3376692868870512,2.225
2.226,1.1472553081910082,2.226
2.227,1.487491850331397,2.227
2.228,1.4094674385385904,2.228
2.229,1.8922141199014104,2.229
2.23,1.7152908909761864,2.23
2.231,1.746269501847292,2.231
2.232,1.6293892911116263,2.232
2.233,1.6661093481245415,2.233
2.234,1.5531345344527339,2.234
2.235,1.6063037611327695,2.235
2.236,1.588616683665418,2.236
2.237,1.7701974893005534,2.237
2.238,1.9108475818465585,2.238
2.239,1.7286347533047934,2.239
2.24,1.8811617747164981,2.24
2.241,1.8285311225138567,2.241
2.242,2.0072798039139794,2.242
2.243,1.4967610121430215,2.243
2.244,1.7565488204239292,2.244
2.245,1.728330559516687,2.245
2.246,1.6229217116695067,2.246
2.247,1.6018238465884136,2.247
2.248,1.5206616820419836,2.248
2.249,1.3205728534259236,2.249
2.25,1.509994785961589,2.25
2.251,1.411150205529913,2.251
2.2520000000000002,1.130576203567129,2.2520000000000002
2.253,1.2072460465024473,2.253
2.254,1.2945638254943321,2.254
2.255,0.8381158537049533,2.255
2.2560000000000002,0.8732697396779494,2.2560000000000002
2.257,0.9523672297815677,2.257
2.258,0.4500311227963782,2.258
2.259,0.4862295192012628,2.259
2.2600000000000002,0.47092901797092035,2.2600000000000002
2.261,0.719281827566393,2.261
2.262,0.44536462112340197,2.262
2.263,0.29568125604129414,2.263
2.2640000000000002,0.3688831499859553,2.2640000000000002
2.265,0.27150634797645873,2.265
2.266,0.03453299125720166,2.266
2.267,-0.3305417637556938,2.267
2.2680000000000002,-0.5940317641753052,2.2680000000000002
2.269,-0.7577478751312606,2.269
2.27,-0.6735955715028181,2.27
2.271,-0.5957248596003961,2.271
2.2720000000000002,-0.8293335560740591,2.2720000000000002
2.273,-0.5526914083030676,2.273
2.274,-0.9224035684107553,2.274
2.275,-0.47432463449230094,2.275
2.2760000000000002,-1.135394303049865,2.2760000000000002
2.277,-0.9425618352555433,2.277
2.278,-0.47441437103001804,2.278
2.279,-0.9831419373280685,2.279
2.2800000000000002,-1.0436513040571567,2.2800000000000002
2.281,-1.1672295447006102,2.281
2.282,-1.2686962674374376,2.282
2.283,-1.4448013240475486,2.283
2.2840000000000003,-1.5109301577353191,2.2840000000000003
2.285,-1.216745980817361,2.285
2.286,-1.3505643815654784,2.286
2.287,-1.3845774147992589,2.287
2.2880000000000003,-1.47314298565434,2.2880000000000003
2.289,-1.2880421868673682,2.289
2.29,-1.3670060526390124,2.29
2.291,-1.629702908481822,2.291
2.2920000000000003,-1.6396036028010548,2.2920000000000003
2.293,-1.4283948235191322,2.293
2.294,-1.3857631336787162,2.294
2.295,-1.6921727626518983,2.295
2.2960000000000003,-1.4079111752643974,2.2960000000000003
2.297,-1.7337669700756688,2.297
2.298,-1.6751593191693974,2.298
2.299,-1.522168519050913,2.299
2.3000000000000003,-1.1103273494408143,2.3000000000000003
2.301,-1.146400721665677,2.301
2.302,-1.4488482349822112,2.302
2.303,-1.4941466692240544,2.303
2.3040000000000003,-1.186377920141846,2.3040000000000003
2.305,-1.2459734476146718,2.305
2.306,-1.2844646351897362,2.306
2.307,-1.0779915565111897,2.307
2.308,-0.8040941378515666,2.308
2.309,-1.1879432039517672,2.309
2.31,-0.873055072044226,2.31
2.311,-0.7842443181907677,2.311
2.312,-0.6836073465421382,2.312
2.313,-0.9704351916187046,2.313
2.314,-0.7880394942531763,2.314
2.315,-1.0976829058075839,2.315
2.316,-0.5586649464550204,2.316
