,y-coordinate,tempo
1.5290000000000001,0.31948044682361687,1.5290000000000001
1.53,0.02482021556308353,1.53
1.5310000000000001,-0.01776318716584327,1.5310000000000001
1.532,0.17357508943999694,1.532
1.5330000000000001,-0.3055790641825168,1.5330000000000001
1.534,-0.13963434467879127,1.534
1.5350000000000001,-0.34251539748684057,1.5350000000000001
1.536,0.10209580715387337,1.536
1.537,-0.08204698395790173,1.537
1.538,0.21199036833323734,1.538
1.539,-0.2830708511341399,1.539
1.54,-0.34238787918391966,1.54
1.541,-0.8209861436633662,1.541
1.542,-0.27502712130023865,1.542
1.543,0.002600195546274553,1.543
1.544,-0.38703692442708654,1.544
1.545,-0.7518241821258993,1.545
1.546,-0.5940879668867188,1.546
1.547,-0.43729632830534326,1.547
1.548,-0.5590675210543522,1.548
1.549,-0.19472196327704605,1.549
1.55,-0.04813310931064757,1.55
1.551,-0.30418807513270346,1.551
1.552,-0.7615450208215029,1.552
1.553,-0.40861782867965746,1.553
1.554,-0.3156624288787855,1.554
1.555,-0.7728098720359619,1.555
1.556,-0.7115160397529539,1.556
1.557,-0.22810640403340415,1.557
1.558,-0.8532886382130873,1.558
1.559,-0.6124370341853571,1.559
1.56,-0.3665391344857092,1.56
1.561,-0.4727192045240247,1.561
1.562,-0.19345008759002774,1.562
1.563,-0.8967990019851539,1.563
1.564,-0.32190141480565027,1.564
1.565,-0.7360094118066216,1.565
1.566,-0.2351165815972343,1.566
1.567,-0.3499161632540369,1.567
1.568,-0.5632508672061725,1.568
1.569,-0.5386028269260764,1.569
1.57,-0.5352377993088228,1.57
1.571,-0.3489599043725308,1.571
1.572,-0.24138311171268767,1.572
1.573,-0.31482250690921354,1.573
1.574,-0.2211840402844868,1.574
1.575,-0.25225993889447507,1.575
1.576,-0.4910752995171078,1.576
1.577,-0.5335328870786955,1.577
1.578,-0.26172489548877315,1.578
1.579,-0.30559579099061623,1.579
1.58,-0.14568968703025792,1.58
1.581,-0.5614826421880736,1.581
1.582,-0.4768876983178551,1.582
1.583,-0.5460591192549182,1.583
1.584,-0.12279043443600403,1.584
1.585,-0.45595744830303164,1.585
1.586,-0.0626863240724007,1.586
1.587,-0.1792804992004874,1.587
1.588,0.06335476140463608,1.588
1.589,-0.34408486196842647,1.589
1.59,-0.030968619686782828,1.59
1.591,-0.37344604577732693,1.591
1.592,0.25037109663777785,1.592
1.593,-0.36284221110591186,1.593
1.594,-0.18325085462018564,1.594
1.595,0.4210180149075867,1.595
1.596,-0.033652242568000645,1.596
1.597,0.06613843304703279,1.597
1.598,-0.2419111857226627,1.598
1.599,-0.3900388053692172,1.599
1.6,-0.06047191387316813,1.6
1.601,-0.0034137427410143653,1.601
1.602,-0.2959930116527942,1.602
1.603,-0.18527232561030677,1.603
1.604,-0.14607244185228904,1.604
1.605,0.22742801672927068,1.605
1.606,-0.0086425855471788,1.606
1.607,-0.01801860229670644,1.607
1.608,-0.034732037607040606,1.608
1.609,-0.002665070670323705,1.609
1.61,-0.24704513583837762,1.61
1.611,0.05740700290740848,1.611
1.612,-0.03470969360156256,1.612
1.613,-0.06441306162372695,1.613
1.614,0.1012103678947403,1.614
1.615,-0.36881745029344937,1.615
1.616,0.3496376759907437,1.616
1.617,0.003885740962354292,1.617
1.618,-0.02057524177263753,1.618
1.619,0.014002941581276851,1.619
1.62,0.29982819497923474,1.62
1.621,0.4083259495484882,1.621
1.622,-0.1442380113664002,1.622
1.623,0.3891311526073049,1.623
1.624,0.15810361564112804,1.624
1.625,0.12130109628393863,1.625
1.6260000000000001,0.344501797730499,1.6260000000000001
1.627,0.3733896432376409,1.627
1.6280000000000001,0.5014800696720534,1.6280000000000001
1.629,0.22493896194128885,1.629
1.6300000000000001,0.050453331505745325,1.6300000000000001
1.631,-0.015764227989247592,1.631
1.6320000000000001,0.5498749467178248,1.6320000000000001
1.633,0.33795855875684655,1.633
1.6340000000000001,0.5175394502358097,1.6340000000000001
1.635,0.28732729162056425,1.635
1.6360000000000001,0.5959242794783502,1.6360000000000001
1.637,0.6514625336499013,1.637
1.6380000000000001,0.4834670432385578,1.6380000000000001
1.639,0.4597720933487432,1.639
1.6400000000000001,0.7196847090435158,1.6400000000000001
1.641,0.7425654034347957,1.641
1.6420000000000001,0.4933394362643302,1.6420000000000001
1.643,0.7226970462260889,1.643
1.6440000000000001,0.6169823905132922,1.6440000000000001
1.645,0.7776035876939558,1.645
1.6460000000000001,0.8710917356329526,1.6460000000000001
1.647,1.236988423908154,1.647
1.6480000000000001,0.38476901939363894,1.6480000000000001
1.649,0.9679643209270112,1.649
1.6500000000000001,0.6314062519029499,1.6500000000000001
1.651,1.0579956705513553,1.651
1.6520000000000001,0.7489290877666892,1.6520000000000001
1.653,1.0932396883463038,1.653
1.6540000000000001,0.9217327105127848,1.6540000000000001
1.655,1.5933753319807558,1.655
1.6560000000000001,1.2358771784300446,1.6560000000000001
1.657,1.054111615108272,1.657
1.6580000000000001,1.2779941325027557,1.6580000000000001
1.659,1.1294320172180916,1.659
1.6600000000000001,0.9822301736584684,1.6600000000000001
1.661,1.2399779426192539,1.661
1.6620000000000001,1.3985706666501412,1.6620000000000001
1.663,1.1847101771238597,1.663
1.6640000000000001,1.1279515158464837,1.6640000000000001
1.665,1.0605005334913182,1.665
1.666,1.4791839207553683,1.666
1.667,1.5057040868509124,1.667
1.668,1.3635742402076736,1.668
1.669,1.053685610563971,1.669
1.67,1.3260387466644379,1.67
1.671,1.4539925938641889,1.671
1.672,1.30539086137022,1.672
1.673,1.3146927510390816,1.673
1.674,1.8266129971541103,1.674
1.675,1.0213110979056879,1.675
1.676,1.2826886003968903,1.676
1.677,1.2600225899132158,1.677
1.678,1.4413487669275407,1.678
1.679,1.5367861039460675,1.679
1.68,1.2067746926023668,1.68
1.681,1.659342435638474,1.681
1.682,1.267730308529806,1.682
1.683,1.335055211604365,1.683
1.684,1.7103113462110051,1.684
1.685,1.4022224120518407,1.685
1.686,1.472874433339976,1.686
1.687,0.9783823473007109,1.687
1.688,1.1862615015163944,1.688
1.689,0.9248802437494343,1.689
1.69,1.5705221038258,1.69
1.691,1.31279145084037,1.691
1.692,1.1320076057478186,1.692
1.693,1.0980644577835086,1.693
1.694,1.1247649685705536,1.694
1.695,0.5551447469351694,1.695
1.696,1.4326082591546154,1.696
1.697,0.6660610260796983,1.697
1.698,0.5744668311561616,1.698
1.699,0.8100043247919284,1.699
1.7,0.9609353944235519,1.7
1.701,0.4970450765639185,1.701
1.702,0.5505933992235358,1.702
1.703,0.31261204311446467,1.703
1.704,0.28704758391312796,1.704
1.705,0.25833621725557177,1.705
1.706,0.5166696166344945,1.706
1.707,0.5349506072675778,1.707
1.708,0.04181666635707469,1.708
1.709,-0.12568218049520613,1.709
1.71,-0.047531916257590186,1.71
1.711,-0.4830316006841356,1.711
1.712,-0.12158029196478895,1.712
1.713,-0.47994580818705157,1.713
1.714,-0.4145188960157037,1.714
1.715,-0.436584323249522,1.715
1.716,-0.45998102114316936,1.716
1.717,-0.7159153735837439,1.717
1.718,-1.1427668891298928,1.718
1.719,-1.1335120397491951,1.719
1.72,-1.2322474596425788,1.72
1.721,-1.3950353728903329,1.721
1.722,-1.148189617687912,1.722
1.723,-1.3064023023182445,1.723
1.724,-0.9775340928018199,1.724
1.725,-1.4269973688787945,1.725
1.726,-1.5151826686772,1.726
1.727,-2.322877668067345,1.727
1.728,-2.1445187440631646,1.728
1.729,-2.13585373270844,1.729
1.73,-2.1598586790804406,1.73
1.731,-2.5632758838438034,1.731
1.732,-2.354841905401099,1.732
1.733,-2.7525818357141714,1.733
1.734,-3.064560559099379,1.734
1.735,-2.7569387959542553,1.735
1.736,-3.058485662684731,1.736
1.737,-2.6971841212409142,1.737
1.738,-3.1811095156250593,1.738
1.739,-3.4739781891916555,1.739
1.74,-3.180191366580098,1.74
1.741,-3.134282686353633,1.741
1.742,-3.3637682326601497,1.742
1.743,-3.6776838981050743,1.743
1.744,-3.4334454892758557,1.744
1.745,-3.682870124474149,1.745
1.746,-3.746973294051389,1.746
1.747,-3.8983013742627293,1.747
1.748,-3.986501660512565,1.748
1.749,-3.926728155958893,1.749
1.75,-4.371951931374441,1.75
1.7510000000000001,-4.243263871248895,1.7510000000000001
1.752,-4.365728387305707,1.752
1.7530000000000001,-4.227840999549844,1.7530000000000001
1.754,-4.159359795980907,1.754
1.7550000000000001,-4.045727852075245,1.7550000000000001
1.756,-4.5083743919032715,1.756
1.7570000000000001,-4.525090010902417,1.7570000000000001
1.758,-4.579979301588256,1.758
1.7590000000000001,-4.638864500226603,1.7590000000000001
1.76,-4.621387558432031,1.76
1.7610000000000001,-4.794797913808608,1.7610000000000001
1.762,-4.8016766921240635,1.762
1.7630000000000001,-4.90035431453639,1.7630000000000001
1.764,-4.826409066749402,1.764
1.7650000000000001,-4.803706163227027,1.7650000000000001
1.766,-4.664865703937435,1.766
1.7670000000000001,-5.149280517457067,1.7670000000000001
1.768,-4.770217225052887,1.768
1.7690000000000001,-4.995350843509402,1.7690000000000001
1.77,-5.206791005418931,1.77
1.7710000000000001,-5.0368303745443015,1.7710000000000001
1.772,-5.151148282480894,1.772
1.7730000000000001,-5.321960913686303,1.7730000000000001
1.774,-4.750926596035947,1.774
1.7750000000000001,-4.903386121089724,1.7750000000000001
1.776,-4.769448421514886,1.776
1.7770000000000001,-4.832362934667677,1.7770000000000001
1.778,-4.9167220342462405,1.778
1.7790000000000001,-4.547005273936864,1.7790000000000001
1.78,-4.813266173668777,1.78
1.7810000000000001,-4.396069817790541,1.7810000000000001
1.782,-4.8771931827957635,1.782
1.7830000000000001,-4.731049553145152,1.7830000000000001
1.784,-4.607895841192971,1.784
1.7850000000000001,-4.345091640292834,1.7850000000000001
1.786,-4.866890244135049,1.786
1.7870000000000001,-4.376279067386034,1.7870000000000001
1.788,-4.403426531741256,1.788
1.7890000000000001,-4.355572670408732,1.7890000000000001
1.79,-4.328928753510578,1.79
1.7910000000000001,-4.545021935009094,1.7910000000000001
1.792,-4.031442391284663,1.792
1.793,-3.781258051948029,1.793
1.794,-4.051202325973951,1.794
1.795,-3.958127482336084,1.795
1.796,-3.963186964751024,1.796
1.797,-3.3807838867298705,1.797
1.798,-3.810332631685489,1.798
1.799,-3.48067904234253,1.799
1.8,-3.3857887832033176,1.8
1.801,-3.721783947239204,1.801
1.802,-3.3749012119782793,1.802
1.803,-3.338294080696807,1.803
1.804,-3.1514478730596176,1.804
1.805,-3.046360578135508,1.805
1.806,-2.9610983429678934,1.806
1.807,-2.8891139670918613,1.807
1.808,-2.796142740492941,1.808
1.809,-2.9013682319110594,1.809
1.81,-2.780359800728622,1.81
1.811,-2.5213055156130637,1.811
1.812,-2.3431881737742573,1.812
1.813,-2.8743102275730648,1.813
1.814,-2.3890856260998485,1.814
1.815,-2.156381056912901,1.815
1.816,-2.033314796951629,1.816
1.817,-1.889150968620005,1.817
1.818,-2.2918119721520984,1.818
1.819,-1.8037617952199723,1.819
1.82,-1.8801381462353552,1.82
1.821,-1.5598383862694623,1.821
1.822,-1.795822127374184,1.822
1.823,-1.5390518958633,1.823
1.824,-1.4707694501432989,1.824
1.825,-1.2478594203581737,1.825
1.826,-1.113834200498763,1.826
1.827,-1.1715879133241436,1.827
1.828,-0.8184461169016064,1.828
1.829,-0.6786589579208551,1.829
1.83,-0.7538706530772705,1.83
1.831,-0.7979579152177911,1.831
1.832,-0.7077777190386504,1.832
1.833,-0.5569825203676999,1.833
1.834,-0.5390958457373312,1.834
1.835,-0.6708519658018182,1.835
1.836,-0.35699657256683964,1.836
1.837,-0.4095302313492968,1.837
1.838,-0.25225615918346955,1.838
1.839,-0.17325728608128965,1.839
1.84,-0.5629123998912686,1.84
1.841,-0.03376905350762496,1.841
1.842,-0.18730242767017782,1.842
1.843,0.2585379394725281,1.843
1.844,-0.053940643512931326,1.844
1.845,-0.04695172215321753,1.845
1.846,-0.3897873122388672,1.846
1.847,-0.1413782807602436,1.847
1.848,-0.1310077972888729,1.848
1.849,-0.019987608364751414,1.849
1.85,0.18731078057951348,1.85
1.851,0.29289431272786104,1.851
1.852,0.31086264092881544,1.852
1.853,-0.013754934875053026,1.853
1.854,0.5586580135815672,1.854
1.855,0.4788896876079657,1.855
1.856,0.7165802409943463,1.856
1.857,0.9343773409473093,1.857
1.858,0.3315308496370313,1.858
1.859,0.8143929095857593,1.859
1.86,0.5152381260495174,1.86
1.861,0.6187372456046437,1.861
1.862,0.6456236595196986,1.862
1.863,0.5203907702217998,1.863
1.864,0.3621818616225456,1.864
1.865,0.8508756623971305,1.865
1.866,0.8764891397303352,1.866
1.867,1.059564444669461,1.867
1.868,1.1502429153453544,1.868
1.869,1.0815324304001293,1.869
1.87,1.3679269757569705,1.87
1.871,1.3196957800492588,1.871
1.872,1.2184403942431357,1.872
1.873,0.8481487735086126,1.873
1.874,0.8978707742729276,1.874
1.875,0.8247861569232342,1.875
1.8760000000000001,0.7655582085452024,1.8760000000000001
1.877,0.8652772470089993,1.877
1.8780000000000001,1.0749100860600547,1.8780000000000001
1.879,0.715045196316277,1.879
1.8800000000000001,1.148624725028747,1.8800000000000001
1.881,1.1653268297275658,1.881
1.8820000000000001,1.1696191552002446,1.8820000000000001
1.883,0.9090074651246265,1.883
1.8840000000000001,1.115470678113724,1.8840000000000001
1.885,1.103576507998309,1.885
1.8860000000000001,1.234666307141416,1.8860000000000001
1.887,1.1424366027301105,1.887
1.8880000000000001,1.55117715406246,1.8880000000000001
1.889,1.5154754160898372,1.889
1.8900000000000001,1.336871135691586,1.8900000000000001
1.891,1.8217916099445146,1.891
1.8920000000000001,1.7735764620938328,1.8920000000000001
1.893,1.4127991657252283,1.893
1.8940000000000001,1.5142619642456996,1.8940000000000001
1.895,1.3402045511377767,1.895
1.8960000000000001,1.6730301745447929,1.8960000000000001
1.897,1.1117623082589854,1.897
1.8980000000000001,1.5045478402759884,1.8980000000000001
1.899,1.3312723958611565,1.899
1.9000000000000001,1.7200222783186634,1.9000000000000001
1.901,1.8638458943964549,1.901
1.9020000000000001,1.7351242192485783,1.9020000000000001
1.903,1.804128062549002,1.903
1.9040000000000001,2.0770548396301294,1.9040000000000001
1.905,1.9408485764308838,1.905
1.9060000000000001,1.77922360937575,1.9060000000000001
1.907,1.8627117716396817,1.907
1.9080000000000001,1.8785477914058433,1.9080000000000001
1.909,1.9538427950930897,1.909
1.9100000000000001,1.6195276036616089,1.9100000000000001
1.911,1.8492124661587912,1.911
1.9120000000000001,2.0611296102895533,1.9120000000000001
1.913,1.8448077048173377,1.913
1.9140000000000001,1.951387221070483,1.9140000000000001
1.915,1.6964942124734739,1.915
1.9160000000000001,1.9135116360704432,1.9160000000000001
1.917,1.7480145031918548,1.917
1.9180000000000001,2.483541510438874,1.9180000000000001
1.919,2.0385450472832485,1.919
1.92,2.056722048267179,1.92
1.921,2.1888966071359115,1.921
1.922,1.8738769488359681,1.922
1.923,2.1098741537432417,1.923
1.924,2.284506525909501,1.924
1.925,2.339039408767937,1.925
1.926,2.342367002683912,1.926
1.927,2.1789422817631947,1.927
1.928,2.358558368697294,1.928
1.929,2.22206529675998,1.929
1.93,1.9938475736535461,1.93
1.931,2.2076114490237315,1.931
1.932,2.271424675152834,1.932
1.933,1.924815147754923,1.933
1.934,2.1176272085243606,1.934
1.935,2.299062427023864,1.935
1.936,2.1330509768942005,1.936
1.937,2.114325095037326,1.937
1.938,2.3295781761537793,1.938
1.939,1.7474125724447576,1.939
1.94,2.441295135032722,1.94
1.941,2.1319027667160713,1.941
1.942,2.1239023409934585,1.942
1.943,1.9197435049624563,1.943
1.944,2.090204414299987,1.944
1.945,1.67538672950768,1.945
1.946,1.7311868167123128,1.946
1.947,1.7795913126322014,1.947
1.948,2.030157872841467,1.948
1.949,1.736579677357735,1.949
1.95,2.0252298345640622,1.95
1.951,1.8362607312612933,1.951
1.952,1.9854038371162093,1.952
1.953,2.012838788737745,1.953
1.954,1.4988386909855727,1.954
1.955,1.2741106011174232,1.955
1.956,1.187601120240251,1.956
1.957,1.7501849629208717,1.957
1.958,1.5359623445471766,1.958
1.959,1.711051617069019,1.959
1.96,1.7461009998882735,1.96
1.961,1.331348924619433,1.961
1.962,1.4919235792459093,1.962
1.963,1.5651868379545504,1.963
1.964,1.247084456906997,1.964
1.965,1.4414186667338706,1.965
1.966,1.1855672044391448,1.966
1.967,0.8720589732868583,1.967
1.968,0.9786587797281798,1.968
1.969,1.3810415988512672,1.969
1.97,0.7279464602217467,1.97
1.971,1.2156600174895908,1.971
1.972,0.6407252490008368,1.972
1.973,0.6085295410848535,1.973
1.974,0.6411174432310363,1.974
1.975,0.9307397334661065,1.975
1.976,0.8042144661631088,1.976
1.977,0.30608219698266376,1.977
1.978,0.7439362240999966,1.978
1.979,0.5563098341659589,1.979
1.98,0.6828452485237553,1.98
1.981,0.508937425374551,1.981
1.982,0.5954294166236399,1.982
1.983,0.47044288316411087,1.983
1.984,0.5437053223958244,1.984
1.985,0.27941517363866597,1.985
1.986,0.6647445327192404,1.986
1.987,0.38123403905795905,1.987
1.988,0.1684486906845602,1.988
1.989,0.663917111528358,1.989
1.99,0.09181142768305481,1.99
1.991,0.14928516961935895,1.991
1.992,0.48643336936379306,1.992
1.993,-0.16513301925997603,1.993
1.994,0.07886556540433523,1.994
1.995,0.19660174592620278,1.995
1.996,0.028129036333472343,1.996
1.997,0.04766563676592951,1.997
1.998,0.05014541336221323,1.998
1.999,0.30605308301851136,1.999
2.0,0.19136387916174652,2.0
2.001,0.1988677023140789,2.001
2.0020000000000002,0.20734072951892754,2.0020000000000002
2.003,-0.0785645497170144,2.003
2.004,-0.11279390652067223,2.004
2.005,0.09477031388734816,2.005
2.0060000000000002,0.5369939554309375,2.0060000000000002
2.007,0.4751959060873145,2.007
2.008,0.1700974229806811,2.008
2.009,-0.15412149027569838,2.009
2.0100000000000002,0.04307151912326393,2.0100000000000002
2.011,0.5099430265684977,2.011
2.012,0.39395489041123793,2.012
2.013,0.18165650052976745,2.013
2.0140000000000002,0.6097562377479215,2.0140000000000002
2.015,0.3946414411503133,2.015
2.016,-0.03021210686236947,2.016
2.017,0.3441624014032176,2.017
2.0180000000000002,0.34372743798112276,2.0180000000000002
2.019,0.44474630366608037,2.019
2.02,0.6842372086391029,2.02
2.021,0.3435597637873472,2.021
2.0220000000000002,0.7606904428865884,2.0220000000000002
2.023,0.9363526268048363,2.023
2.024,0.5692599102078965,2.024
2.025,0.5959601847699638,2.025
2.0260000000000002,0.9316763379652365,2.0260000000000002
2.027,0.6750549199930193,2.027
2.028,1.0219195137329975,2.028
2.029,1.0053790729032284,2.029
2.0300000000000002,0.5633584058180903,2.0300000000000002
2.031,0.7898801788024873,2.031
2.032,0.4598370915465133,2.032
2.033,0.9409618357154385,2.033
2.0340000000000003,1.125955105771486,2.0340000000000003
2.035,1.251307235465535,2.035
2.036,1.1420881451248852,2.036
2.037,1.6104244790701319,2.037
2.0380000000000003,1.4203789519477286,2.0380000000000003
2.039,1.60767863703008,2.039
2.04,1.5118140712780996,2.04
2.041,1.4065493483854463,2.041
2.0420000000000003,1.6446941909466357,2.0420000000000003
2.043,2.1894299472577186,2.043
2.044,1.5179001602324949,2.044
2.045,1.8149745283949015,2.045
2.0460000000000003,1.7508876381249463,2.0460000000000003
2.047,1.7872117912256216,2.047
2.048,2.1193811499045188,2.048
2.049,1.900769811249322,2.049
2.05,1.9649581961315352,2.05
2.051,2.4865404469646855,2.051
2.052,2.6347471345946385,2.052
2.053,2.4490894145889364,2.053
2.054,2.1161262753387895,2.054
2.055,2.5633866779416765,2.055
2.056,2.4855697240508783,2.056
2.057,2.6969165185238193,2.057
2.058,2.4852852901929965,2.058
2.059,2.57815402826922,2.059
2.06,2.3731408881672325,2.06
2.061,2.5866772585134705,2.061
2.062,2.535779981642729,2.062
2.063,2.747339068121707,2.063
2.064,2.534520684745565,2.064
2.065,2.67141359380446,2.065
2.066,3.084721635590039,2.066
2.067,2.540051825360999,2.067
2.068,2.7846660947132467,2.068
2.069,2.737433971849017,2.069
2.07,2.6000224461950556,2.07
2.071,2.9435478510099102,2.071
2.072,2.7460820726887767,2.072
2.073,2.9385738181465455,2.073
2.074,2.945744760669865,2.074
2.075,3.082747292386744,2.075
2.076,3.0562285211373523,2.076
2.077,2.7691450293491173,2.077
2.078,3.115348421536976,2.078
2.079,3.0259179728821906,2.079
2.08,2.5884247251468655,2.08
2.081,2.886047308383104,2.081
2.082,2.5103482337103724,2.082
2.083,2.9001190981080924,2.083
2.084,2.57101432386448,2.084
2.085,2.6278913290705743,2.085
2.086,2.981783168546627,2.086
2.087,2.4135401915269483,2.087
2.088,2.479854526648479,2.088
2.089,2.1797428545990227,2.089
2.09,2.1735359277242674,2.09
2.091,2.6574938976262312,2.091
2.092,2.6151984750243384,2.092
2.093,2.168940787062623,2.093
2.094,2.189623959568909,2.094
2.095,2.095728223179543,2.095
2.096,1.8918321467822716,2.096
2.097,2.052355488616555,2.097
2.098,2.095173970252187,2.098
2.099,1.9181471506483072,2.099
2.1,2.225123936394812,2.1
2.101,1.8810062415526192,2.101
2.102,1.822197250146909,2.102
2.103,1.8525628380740562,2.103
2.104,1.561689684300497,2.104
2.105,1.4118297350066193,2.105
2.106,2.0406098901830356,2.106
2.107,1.4368445794867917,2.107
2.108,1.6777511060602959,2.108
2.109,1.7394784820551124,2.109
2.11,1.8021368933601556,2.11
2.111,1.4239059644558625,2.111
2.112,1.281192422461226,2.112
2.113,1.373944601797731,2.113
2.114,1.2697073805773156,2.114
2.115,1.0055746369213439,2.115
2.116,0.9097318193789732,2.116
2.117,0.8423031475191332,2.117
2.118,1.0515275511038351,2.118
2.119,1.1512837504750233,2.119
2.12,0.984046284116389,2.12
2.121,0.8623174860983573,2.121
2.122,0.5375631410726504,2.122
2.123,0.4105372842539309,2.123
2.124,0.6164914090518527,2.124
2.125,0.4376116618340939,2.125
2.126,0.2529885613704737,2.126
2.1270000000000002,0.6826983038972236,2.1270000000000002
2.128,0.37809183865709983,2.128
2.129,0.5557865108309612,2.129
2.13,0.14892357046877666,2.13
2.1310000000000002,0.16576414693689512,2.1310000000000002
2.132,0.5104072249393758,2.132
2.133,0.17792294378153317,2.133
2.134,-0.051821426113293795,2.134
2.1350000000000002,-0.09732128247589485,2.1350000000000002
2.136,-0.10623455923874538,2.136
2.137,-0.24253136329938185,2.137
2.138,0.1392400653125218,2.138
2.1390000000000002,-0.30434792824987766,2.1390000000000002
2.14,0.0036242261161119893,2.14
2.141,0.06192528119129759,2.141
2.142,-0.47077477743779356,2.142
2.1430000000000002,-0.2167757455724952,2.1430000000000002
2.144,-0.3211553371503163,2.144
2.145,-0.3774871873084271,2.145
2.146,-0.31387765603511664,2.146
2.1470000000000002,-0.528818537234512,2.1470000000000002
2.148,-0.45596737345418553,2.148
2.149,-0.7648947710891044,2.149
2.15,-1.1280458678022718,2.15
2.1510000000000002,-0.6263244264275021,2.1510000000000002
2.152,-0.4894812464986863,2.152
2.153,-0.5895776829121872,2.153
2.154,-0.6516301963924794,2.154
2.1550000000000002,-0.675887728769996,2.1550000000000002
2.156,-0.7584216486416212,2.156
2.157,-1.1646805387159458,2.157
2.158,-1.0916813751711705,2.158
2.1590000000000003,-1.239281012824448,2.1590000000000003
2.16,-0.9927087393606304,2.16
2.161,-1.2581199308415065,2.161
2.162,-0.974432236835473,2.162
2.1630000000000003,-0.749593767192871,2.1630000000000003
2.164,-1.0212304682179794,2.164
2.165,-1.327189580711635,2.165
2.166,-0.7648939358424451,2.166
2.1670000000000003,-0.9988281002683368,2.1670000000000003
2.168,-1.3299617888468676,2.168
2.169,-0.951494992322742,2.169
2.17,-1.0417255588721,2.17
2.1710000000000003,-1.2988292523495082,2.1710000000000003
2.172,-1.4453841451600884,2.172
2.173,-1.5521058006575663,2.173
2.174,-1.471970865952352,2.174
2.1750000000000003,-1.3930899982190712,2.1750000000000003
2.176,-1.5623180572710909,2.176
2.177,-1.6942456600509759,2.177
2.178,-1.2879665847798685,2.178
2.179,-1.6669338128667996,2.179
2.18,-1.3674615309562366,2.18
2.181,-1.9837610093271707,2.181
2.182,-1.6897302942523558,2.182
2.183,-1.6649906768932152,2.183
2.184,-1.5623105706911435,2.184
2.185,-1.6528409683690939,2.185
2.186,-1.7575975265284756,2.186
2.187,-1.5540470306539322,2.187
2.188,-1.2665521131657484,2.188
2.189,-1.4896241254826377,2.189
2.19,-2.132804548788263,2.19
2.191,-1.8507245586375667,2.191
2.192,-2.0026074942785246,2.192
2.193,-1.8591961991311574,2.193
2.194,-1.5333377605759204,2.194
2.195,-1.9616681886312453,2.195
2.196,-2.2326442022183475,2.196
2.197,-1.9121814544196307,2.197
2.198,-1.7951907097508566,2.198
2.199,-1.9270834407394988,2.199
2.2,-2.062723594573085,2.2
2.201,-1.8939814494785585,2.201
2.202,-2.0699924847420363,2.202
2.203,-1.970253754024822,2.203
2.204,-2.372807701170439,2.204
2.205,-2.332824298083215,2.205
2.206,-2.1545680504700466,2.206
2.207,-2.1971520583708424,2.207
2.208,-2.499828512585042,2.208
2.209,-2.0126491748329447,2.209
2.21,-2.5261624042182276,2.21
2.211,-2.2352517479798935,2.211
2.212,-2.1586925677493727,2.212
2.213,-2.472418868528737,2.213
2.214,-2.307618657720193,2.214
2.215,-2.5082447376992194,2.215
2.216,-2.4376709789688435,2.216
2.217,-2.7577310884540087,2.217
2.218,-2.905396633461786,2.218
2.219,-2.482907082140453,2.219
2.22,-2.9314016029614653,2.22
2.221,-2.7099856186442794,2.221
2.222,-2.377597007121134,2.222
2.223,-2.82700111326786,2.223
2.224,-2.9309484333501263,2.224
2.225,-2.7195608724299785,2.225
2.226,-2.949268590095442,2.226
2.227,-2.6488381371990672,2.227
2.228,-2.61458740797769,2.228
2.229,-2.743651989552063,2.229
2.23,-2.8800161997732356,2.23
2.231,-2.601204276181654,2.231
2.232,-2.7115389799276857,2.232
2.233,-2.814031795725812,2.233
2.234,-3.1098682530615656,2.234
2.235,-2.836269307736473,2.235
2.236,-2.6764231430946595,2.236
2.237,-2.6890484870778932,2.237
2.238,-2.703318667130975,2.238
2.239,-2.474920607105534,2.239
2.24,-2.623051147257641,2.24
2.241,-3.2438627255093593,2.241
2.242,-3.1875490044051342,2.242
2.243,-3.031257454420747,2.243
2.244,-2.9662766030985064,2.244
2.245,-2.9627770570104768,2.245
2.246,-2.62171064339764,2.246
2.247,-3.004007425025351,2.247
2.248,-3.150483473287737,2.248
2.249,-2.4303664403475636,2.249
2.25,-2.73809229624217,2.25
2.251,-2.9000125096509466,2.251
2.2520000000000002,-2.718060270973147,2.2520000000000002
2.253,-2.6563687696152876,2.253
2.254,-2.728906813879978,2.254
2.255,-2.813747200417869,2.255
2.2560000000000002,-2.9529151925536383,2.2560000000000002
2.257,-2.6558361412267724,2.257
2.258,-2.4958622731753755,2.258
2.259,-2.5574693200450684,2.259
2.2600000000000002,-2.2195903371237793,2.2600000000000002
2.261,-2.9345369026033135,2.261
2.262,-2.5281059947204176,2.262
2.263,-2.4178663170199624,2.263
2.2640000000000002,-2.399942435650327,2.2640000000000002
2.265,-2.285476428772465,2.265
2.266,-1.966727131248486,2.266
2.267,-2.2216681807984564,2.267
2.2680000000000002,-2.327874589642494,2.2680000000000002
2.269,-2.248260633346478,2.269
2.27,-1.649872924009872,2.27
2.271,-2.0040585091853744,2.271
2.2720000000000002,-1.7140649714942724,2.2720000000000002
2.273,-2.047222921573937,2.273
2.274,-1.5991660939154166,2.274
2.275,-2.2764216290396577,2.275
2.2760000000000002,-1.7995480456647055,2.2760000000000002
2.277,-1.675386858230628,2.277
2.278,-1.219815056618007,2.278
2.279,-1.6387076815232027,2.279
2.2800000000000002,-1.1943210068403287,2.2800000000000002
2.281,-1.342776254569047,2.281
